player_hcp_spade,player_hcp_heart,player_hcp_diamond,player_hcp_club,partner_hcp_spade,partner_hcp_heart,partner_hcp_diamond,partner_hcp_club,total_hcp,total_num_spade,total_num_heart,total_num_diamond,total_num_club,player_balance,partner_balance,total_stop_spade,total_stop_heart,total_stop_diamond,total_stop_club,vulnerability,dealer_N,dealer_E,dealer_S,dealer_W,ns_best_fit,ns_best_major_fit,bid_00,bid_01,bid_02,bid_03,bid_04,bid_05,bid_06,bid_07,bid_08,bid_09,bid_10,bid_11,bid_12,bid_13,bid_14,bid_15,bid_16,bid_17,bid_18,bid_19,bid_20,bid_21,bid_22,bid_23,bid_24,bid_25,bid_26,bid_27,bid_28,bid_29,bid_30,bid_31,bid_32,bid_33,bid_34,bid_35,bid_36,bid_37,bid_38,bid_39,bid_40,bid_41,bid_42,bid_43,bid_44,bid_45,bid_46,bid_47,bid_48,bid_49,bid_50,bid_51,bid_52,bid_53,bid_54,bid_55,bid_56,bid_57,bid_58,bid_59,bid_60,bid_61,bid_62,bid_63,bid_64,bid_65,bid_66,bid_67,bid_68,bid_69,bid_70,bid_71,source_file,room,board_number,final_contract,tricks_claimed,bidding_sequence
4,4,2,0,1,4,4,6,25,7,5,7,7,0,0,3,3,3,3,3,0,1,0,0,7,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85498.lin,open,6,3NT,,PASS 1NT PASS 2C! PASS 2D! PASS 3NT PASS PASS PASS
4,4,2,0,1,4,4,6,25,7,5,7,7,0,0,3,3,3,3,3,0,1,0,0,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85498.lin,closed,6,1NT,,PASS 1C 1S 1NT PASS PASS PASS
0,0,2,8,6,2,4,0,22,6,5,7,8,2,1,3,2,3,3,4,0,0,1,0,8,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85498.lin,open,7,3C,9.0,1S PASS 2C PASS 2S PASS 3C PASS PASS PASS
0,0,2,8,6,2,4,0,22,6,5,7,8,2,1,3,2,3,3,4,0,0,1,0,8,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85498.lin,closed,7,3NT,,2S! PASS 3NT PASS PASS PASS
0,0,0,2,4,5,0,1,12,8,8,5,5,0,0,3,3,0,2,1,0,0,0,1,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85498.lin,open,8,3NT,9.0,1C PASS 3H! PASS 3NT PASS PASS PASS
0,0,0,2,4,5,0,1,12,8,8,5,5,0,0,3,3,0,2,1,0,0,0,1,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85498.lin,closed,8,3NT,,1C PASS 1D PASS 1NT PASS 3C! PASS 3H PASS 3S PASS 3NT PASS PASS PASS
0,0,9,4,7,0,0,6,26,5,6,7,8,0,1,3,0,3,3,3,1,0,0,0,8,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85498.lin,open,9,3NT,11.0,1D PASS 2C PASS 2D PASS 2NT PASS 3NT PASS PASS PASS
0,0,9,4,7,0,0,6,26,5,6,7,8,0,1,3,0,3,3,3,1,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85498.lin,closed,9,5C,11.0,1D PASS 2C PASS 2D PASS 3C PASS 4C PASS 4S PASS 5C PASS PASS PASS
1,0,5,0,0,4,5,1,16,5,6,10,5,3,2,2,3,3,2,4,0,1,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85498.lin,open,10,4S,10.0,1C 1D X 3D X 4D PASS PASS 4S PASS PASS PASS
1,0,5,0,0,4,5,1,16,5,6,10,5,3,2,2,3,3,2,4,0,1,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85498.lin,closed,10,4S,,1C 1D X 3D 4S PASS PASS PASS
1,5,0,3,4,0,7,0,20,6,6,7,7,3,1,3,3,3,2,1,0,0,1,0,7,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85498.lin,open,11,2D,8.0,1D PASS 1H X 2D PASS PASS PASS
1,5,0,3,4,0,7,0,20,6,6,7,7,3,1,3,3,3,2,1,0,0,1,0,7,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85498.lin,closed,11,2S,6.0,1D PASS 1H 1S 2D 2S PASS PASS PASS
6,0,4,0,4,0,1,4,19,8,7,7,4,3,0,3,0,3,3,2,0,0,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85498.lin,open,12,3S,8.0,1H 1S X 2H 2NT X XX PASS 3C 3S PASS PASS PASS
6,0,4,0,4,0,1,4,19,8,7,7,4,3,0,3,0,3,3,2,0,0,0,1,8,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85498.lin,closed,12,3C,9.0,1C 1S 1N! 2S 3C PASS PASS PASS
4,5,2,4,0,1,3,6,25,5,6,4,11,3,3,3,3,3,3,2,0,0,1,0,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85500.lin,open,15,5D,9.0,2C 2H X PASS 3C 3D 3H! 4D PASS PASS 5C PASS PASS 5D X PASS PASS PASS
4,5,2,4,0,1,3,6,25,5,6,4,11,3,3,3,3,3,3,2,0,0,1,0,11,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85500.lin,closed,15,3NT,11.0,2C 2H X PASS 3C PASS 3NT PASS PASS PASS
3,0,0,0,0,0,7,0,10,8,5,6,7,0,0,2,0,3,0,3,0,0,0,1,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85500.lin,open,16,6H,12.0,1C PASS 1H PASS 4D! PASS 4NT PASS 5D PASS 6H PASS PASS PASS
3,0,0,0,0,0,7,0,10,8,5,6,7,0,0,2,0,3,0,3,0,0,0,1,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85500.lin,closed,16,6H,12.0,1C PASS 1H PASS 4D PASS 4NT PASS 5D PASS 6H PASS PASS PASS
5,0,2,2,4,1,1,3,18,8,6,8,4,0,3,3,2,2,3,1,1,0,0,0,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85500.lin,open,17,2NT,7.0,PASS PASS PASS 1C PASS 2NT PASS PASS PASS
5,0,2,2,4,1,1,3,18,8,6,8,4,0,3,3,2,2,3,1,1,0,0,0,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85500.lin,closed,17,2S,8.0,PASS PASS 2S PASS PASS PASS
3,2,3,4,1,4,0,0,17,7,7,5,7,0,0,3,3,3,3,2,0,1,0,0,7,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85500.lin,open,18,1NT,10.0,PASS PASS 1D 1S X PASS 1NT PASS PASS PASS
3,2,3,4,1,4,0,0,17,7,7,5,7,0,0,3,3,3,3,2,0,1,0,0,7,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85500.lin,closed,18,2NT,9.0,PASS PASS 1D 1S 2S PASS 2NT PASS PASS PASS
3,2,3,6,7,1,4,3,29,9,6,7,4,1,0,3,2,3,3,3,0,0,1,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85500.lin,open,19,4S,12.0,1NT PASS 4D! PASS 4S PASS PASS PASS
3,2,3,6,7,1,4,3,29,9,6,7,4,1,0,3,2,3,3,3,0,0,1,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85500.lin,closed,19,4S,12.0,1NT PASS 4D PASS 4S PASS PASS PASS
1,0,4,5,0,6,1,0,17,8,7,5,6,3,3,2,3,3,3,4,0,0,0,1,8,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85500.lin,open,20,2S,8.0,PASS 1S PASS 2S PASS PASS PASS
1,0,4,5,0,6,1,0,17,8,7,5,6,3,3,2,3,3,3,4,0,0,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85500.lin,closed,20,4D,9.0,PASS 1S PASS 2S 2NT 3S X PASS 4D PASS PASS PASS
1,0,0,0,3,2,7,0,13,7,7,8,4,2,2,2,2,3,0,2,1,0,0,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85500.lin,open,21,PASSOUT,13.0,PASS 3N! PASS PASS PASS
1,0,0,0,3,2,7,0,13,7,7,8,4,2,2,2,2,3,0,2,1,0,0,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85500.lin,closed,21,6C,,PASS 3N! PASS 6C PASS PASS PASS
5,0,4,0,0,7,0,2,18,8,7,7,4,0,0,3,3,3,2,3,0,1,0,0,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85500.lin,open,22,PASSOUT,8.0,2D! PASS PASS PASS
5,0,4,0,0,7,0,2,18,8,7,7,4,0,0,3,3,3,2,3,0,1,0,0,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85500.lin,closed,22,3C,10.0,PASS PASS 1C PASS 1D PASS 1H PASS 2D PASS 3C PASS PASS PASS
1,6,0,5,2,3,6,0,23,5,5,9,7,0,3,2,3,3,3,4,0,0,1,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85500.lin,open,23,3D,10.0,PASS PASS 1D! 1S 2C PASS 2D PASS 2NT PASS 3D PASS PASS PASS
1,6,0,5,2,3,6,0,23,5,5,9,7,0,3,2,3,3,3,4,0,0,1,0,9,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85500.lin,closed,23,1NT,,PASS PASS PASS 1S PASS 1NT PASS PASS PASS
4,1,7,2,5,0,0,4,23,6,4,10,6,2,3,3,2,3,3,1,0,0,0,1,10,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85500.lin,open,24,3NT,10.0,PASS 1D! 3H! X PASS 3NT PASS PASS PASS
4,1,7,2,5,0,0,4,23,6,4,10,6,2,3,3,2,3,3,1,0,0,0,1,10,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85500.lin,closed,24,3NT,10.0,PASS 1D 3H 3S PASS 3NT PASS PASS PASS
4,3,6,0,0,4,0,3,20,8,4,7,7,0,1,3,3,3,3,1,1,0,0,0,8,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85579.lin,open,1,2S,7.0,1D PASS 1S PASS 2C PASS 2S PASS PASS PASS
4,3,6,0,0,4,0,3,20,8,4,7,7,0,1,3,3,3,3,1,1,0,0,0,8,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85579.lin,closed,1,2S,7.0,1N! PASS 2H! PASS 2S PASS PASS PASS
3,0,2,4,0,1,1,4,15,6,5,6,9,3,3,2,2,2,3,2,0,1,0,0,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85579.lin,open,2,4H,,PASS PASS 1NT PASS 2C PASS 2H PASS 3H PASS 4H PASS PASS PASS
3,0,2,4,0,1,1,4,15,6,5,6,9,3,3,2,2,2,3,2,0,1,0,0,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85579.lin,closed,2,4H,,PASS PASS 1NT PASS 2C PASS 2H PASS 4H PASS PASS PASS
5,2,4,0,0,0,3,0,14,7,6,7,6,0,0,3,2,3,0,3,0,0,1,0,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85579.lin,open,3,3NT,11.0,PASS 1S PASS 1NT PASS 2C! PASS 2D PASS 3C PASS 3NT PASS PASS PASS
5,2,4,0,0,0,3,0,14,7,6,7,6,0,0,3,2,3,0,3,0,0,1,0,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85579.lin,closed,3,3NT,10.0,PASS 1S PASS 1N! PASS 3C PASS 3NT PASS PASS PASS
2,0,5,3,3,3,5,3,24,4,6,7,9,0,3,2,3,3,3,4,0,0,0,1,9,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85579.lin,open,4,3NT,10.0,1S PASS PASS X PASS 2C PASS 3C PASS 3D PASS 3NT PASS PASS PASS
2,0,5,3,3,3,5,3,24,4,6,7,9,0,3,2,3,3,3,4,0,0,0,1,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85579.lin,closed,4,1S,8.0,1S PASS 3S! PASS PASS PASS
0,0,8,0,5,8,2,0,23,6,7,10,3,3,0,3,3,3,0,2,1,0,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85579.lin,open,5,3NT,11.0,3D PASS 3NT PASS PASS PASS
0,0,8,0,5,8,2,0,23,6,7,10,3,3,0,3,3,3,0,2,1,0,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85579.lin,closed,5,3NT,8.0,3D PASS 3NT PASS PASS PASS
4,3,6,0,3,4,1,1,22,7,6,7,6,0,0,3,3,3,2,3,0,1,0,0,7,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85579.lin,open,6,1NT,6.0,PASS PASS PASS 1D PASS 1S PASS 1NT PASS PASS PASS
4,3,6,0,3,4,1,1,22,7,6,7,6,0,0,3,3,3,2,3,0,1,0,0,7,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85579.lin,closed,6,2C,8.0,PASS PASS PASS 1D PASS 1S PASS PASS X PASS 2C PASS PASS PASS
0,0,8,1,6,1,0,6,22,6,6,7,7,0,0,3,2,3,3,4,0,0,1,0,7,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85579.lin,open,7,1NT,7.0,1D PASS 1H PASS 1NT PASS PASS PASS
0,0,8,1,6,1,0,6,22,6,6,7,7,0,0,3,2,3,3,4,0,0,1,0,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85579.lin,closed,7,PASSOUT,7.0,1N! PASS PASS PASS
4,3,0,5,3,0,8,0,23,5,7,8,6,0,1,3,2,3,3,1,0,0,0,1,8,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85579.lin,open,8,3NT,9.0,PASS 1C 1S 2D PASS 2H 2S 3NT PASS PASS PASS
4,3,0,5,3,0,8,0,23,5,7,8,6,0,1,3,2,3,3,1,0,0,0,1,8,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85579.lin,closed,8,3NT,12.0,PASS 1N! 2D! X 2H! X 2S 3NT PASS PASS PASS
4,1,6,4,3,0,4,1,23,8,3,10,5,0,1,3,2,3,3,3,1,0,0,0,10,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85579.lin,open,9,3S,10.0,1S PASS 1NT 2H PASS 3H 3S PASS PASS PASS
4,1,6,4,3,0,4,1,23,8,3,10,5,0,1,3,2,3,3,3,1,0,0,0,10,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85579.lin,closed,9,4S,10.0,1S PASS 2S 3H X 4H 4S PASS PASS PASS
4,4,4,5,0,3,2,0,22,5,7,7,7,0,3,3,3,3,3,4,0,1,0,0,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85579.lin,open,10,1NT,8.0,1C PASS PASS X PASS 1H PASS 1NT PASS PASS PASS
4,4,4,5,0,3,2,0,22,5,7,7,7,0,3,3,3,3,3,4,0,1,0,0,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85579.lin,closed,10,1NT,7.0,1C PASS PASS X PASS 1H PASS 1NT PASS PASS PASS
